219230
241092	242623
241092	241241
241092	243653
240587	243333
240587	242043
240587	239401
240587	239561
240587	243299
240587	242707
240587	244264
240587	240067
240587	239478
240587	246986
240587	240415
240587	245039
240587	241531
240587	243428
240587	244742
240587	240765
240587	239694
240587	240215
240587	242207
240587	241612
240587	242162
240587	244565
240587	245829
240587	239991
240587	242605
240587	243005
240587	243621
240587	244080
240587	244178
240587	247130
240587	242349
240587	241946
240587	241413
240587	243624
240587	246233
240587	245701
240587	245299
240587	245888
240587	242052
240587	241639
240587	245145
240587	243722
240587	241275
240587	243970
240587	239663
240587	241838
240587	241386
240587	242775
240587	242314
240587	243363
240587	246657
240587	245958
240587	240565
240587	240910
240587	239724
240587	245171
240587	245577
240587	244447
240587	245132
240587	243007
240587	242139
240587	240611
240587	242825
240587	242623
240587	241241
240587	243653
240061	242912
240061	243333
240061	244839
240061	244261
240061	245759
240061	245227
240061	246227
240061	239732
240061	243004
240061	243600
240061	244064
240061	244662
240061	242017
240061	241534
240061	243094
240061	244590
240061	242755
240061	241235
240061	242043
240061	242482
240061	243946
240061	241291
240061	243012
240061	244620
240061	246097
240061	243424
240061	239401
240061	239880
240061	244037
240061	244494
240061	244987
240061	241411
240061	246180
240061	246652
240061	247101
240061	241212
240061	241713
240061	242197
240061	242885
240061	246283
240061	239561
240061	243299
240061	242707
240061	244264
240061	240067
240061	239478
240061	246986
240061	240415
240061	244454
240061	245962
240061	245545
240061	247021
240061	244074
240061	243254
240061	244960
240061	245039
240061	241531
240061	242668
240061	243120
240061	243467
240061	245438
240061	245846
240061	246259
240061	246907
240061	239330
240061	239748
240061	242107
240061	240794
240061	241668
240061	244356
240061	243879
240061	245338
240061	244855
240061	246297
240061	245807
240061	246665
240061	241957
240061	240320
240061	240748
240061	243428
240061	243862
240061	244392
240061	244826
240061	245375
240061	245282
240061	245812
240061	246316
240061	246703
240061	241474
240061	241906
240061	242375
240061	242845
240061	243335
240061	243782
240061	244275
240061	244249
240061	244708
240061	244742
240061	244267
240061	241012
240061	240559
240061	246053
240061	245518
240061	247108
240061	240765
240061	239694
240061	240215
240061	242207
240061	241612
240061	242162
240061	244565
240061	245098
240061	240364
240061	240922
240061	239416
240061	239762
240061	242194
240061	242758
240061	241578
240061	244200
240061	244796
240061	243259
240061	240946
240061	245829
240061	239991
240061	242605
240061	243005
240061	243621
240061	244080
240061	244178
240061	245169
240061	245259
240061	245738
240061	246398
240061	246805
240061	242968
240061	243542
240061	243997
240061	244609
240061	245075
240061	245694
240061	246158
240061	242033
240061	244577
240061	247130
240061	242349
240061	241946
240061	241413
240061	243624
240061	246233
240061	245701
240061	245299
240061	245888
240061	242052
240061	241639
240061	245145
240061	243722
240061	239957
240061	245418
240061	240980
240061	244187
240061	243764
240061	243264
240061	246777
240061	243136
240061	242677
240061	242061
240061	241586
240061	246533
240061	241275
240061	242803
240061	242234
240061	243750
240061	239470
240061	245411
240061	245874
240061	242059
240061	244776
240061	243280
240061	243731
240061	239947
240061	242655
240061	246634
240061	242391
240061	241788
240061	241316
240061	240535
240061	244239
240061	245753
240061	243970
240061	242444
240061	246696
240061	245434
240061	245923
240061	244344
240061	240608
240061	239663
240061	241838
240061	241386
240061	242775
240061	242314
240061	243363
240061	246657
240061	245958
240061	247099
240061	246639
240061	239824
240061	239593
240061	240743
240061	240329
240061	241881
240061	241196
240061	244120
240061	245491
240061	244963
240061	246061
240061	245531
240061	246883
240061	246374
240061	239939
240061	239410
240061	240752
240061	240565
240061	240910
240061	239724
240061	245171
240061	245577
240061	244447
240061	245132
240061	243523
240061	243902
240061	242311
240061	242979
240061	241364
240061	241825
240061	239826
240061	246067
240061	246598
240061	245647
240061	246184
240061	243007
240061	242139
240061	240611
240061	241065
240061	241633
240061	242168
240061	245358
240061	245898
240061	246480
240061	242825
240061	241996
240061	241510
240061	244950
240061	244408
240061	240281
240061	239745
240061	242623
240061	243158
240061	243422
240061	239419
240061	239941
240061	240243
240061	240763
240061	241244
240061	241767
240061	242674
240061	243068
240061	243473
240061	244118
240061	241241
240061	241709
240061	242272
240061	242745
239522	242912
239522	243333
239522	244839
239522	244261
239522	245759
239522	245227
239522	246227
239522	239732
239522	243004
239522	243600
239522	244064
239522	244662
239522	242017
239522	241534
239522	243094
239522	244590
239522	242755
239522	241235
239522	242043
239522	242482
239522	243946
239522	241291
239522	243012
239522	244620
239522	246097
239522	243424
239522	239401
239522	239880
239522	244037
239522	244494
239522	244987
239522	241411
239522	246180
239522	246652
239522	247101
239522	241212
239522	241713
239522	242197
239522	242885
239522	246283
239522	239561
239522	243299
239522	242707
239522	244264
239522	240067
239522	239478
239522	246986
239522	240415
239522	244454
239522	245962
239522	245545
239522	247021
239522	244074
239522	243254
239522	244960
239522	245039
239522	241531
239522	242668
239522	243120
239522	243467
239522	245438
239522	245846
239522	246259
239522	246907
239522	239330
239522	239748
239522	242107
239522	240794
239522	241668
239522	244356
239522	243879
239522	245338
239522	244855
239522	246297
239522	245807
239522	246665
239522	241957
239522	240320
239522	240748
239522	243428
239522	243862
239522	244392
239522	244826
239522	245375
239522	245282
239522	245812
239522	246316
239522	246703
239522	241474
239522	241906
239522	242375
239522	242845
239522	243335
239522	243782
239522	244275
239522	244249
239522	244708
239522	244742
239522	244267
239522	241012
239522	240559
239522	246053
239522	245518
239522	247108
239522	240765
239522	239694
239522	240215
239522	242207
239522	241612
239522	242162
239522	244565
239522	245098
239522	240364
239522	240922
239522	239416
239522	239762
239522	242194
239522	242758
239522	241578
239522	244200
239522	244796
239522	243259
239522	240946
239522	245829
239522	239991
239522	242605
239522	243005
239522	243621
239522	244080
239522	244178
239522	245169
239522	245259
239522	245738
239522	246398
239522	246805
239522	242968
239522	243542
239522	243997
239522	244609
239522	245075
239522	245694
239522	246158
239522	242033
239522	244577
239522	247130
239522	242349
239522	241946
239522	241413
239522	243624
239522	246233
239522	245701
239522	245299
239522	245888
239522	242052
239522	241639
239522	245145
239522	243722
239522	239957
239522	245418
239522	240980
239522	244187
239522	243764
239522	243264
239522	246777
239522	243136
239522	242677
239522	242061
239522	241586
239522	246533
239522	241275
239522	242803
239522	242234
239522	243750
239522	239470
239522	245411
239522	245874
239522	242059
239522	244776
239522	243280
239522	243731
239522	239947
239522	242655
239522	246634
239522	242391
239522	241788
239522	241316
239522	240535
239522	244239
239522	245753
239522	243970
239522	242444
239522	246696
239522	245434
239522	245923
239522	244344
239522	240608
239522	239663
239522	241838
239522	241386
239522	242775
239522	242314
239522	243363
239522	246657
239522	245958
239522	247099
239522	246639
239522	239824
239522	239593
239522	240743
239522	240329
239522	241881
239522	241196
239522	244120
239522	245491
239522	244963
239522	246061
239522	245531
239522	246883
239522	246374
239522	239939
239522	239410
239522	240752
239522	240565
239522	240910
239522	239724
239522	245171
239522	245577
239522	244447
239522	245132
239522	243523
239522	243902
239522	242311
239522	242979
239522	241364
239522	241825
239522	239826
239522	246067
239522	246598
239522	245647
239522	246184
239522	243007
239522	242139
239522	240611
239522	241065
239522	241633
239522	242168
239522	245358
239522	245898
239522	246480
239522	242825
239522	241996
239522	241510
239522	244950
239522	244408
239522	240281
239522	239745
239522	242623
239522	243158
239522	243422
239522	239419
239522	239941
239522	240243
239522	240763
239522	241244
239522	241767
239522	242674
239522	243068
239522	243473
239522	244118
239522	241241
239522	241709
239522	242272
239522	242745
242906	242912
242906	243333
242906	244839
242906	244261
242906	245759
242906	245227
242906	246227
242906	239732
242906	243004
242906	243600
242906	244064
242906	244662
242906	242017
242906	241534
242906	243094
242906	244590
242906	242755
242906	241235
242906	242043
242906	242482
242906	243946
242906	241291
242906	243012
242906	244620
242906	246097
242906	243424
242906	239401
242906	239880
242906	244037
242906	244494
242906	244987
242906	241411
242906	246180
242906	246652
242906	247101
242906	241212
242906	241713
242906	242197
242906	242885
242906	246283
242906	239561
242906	243299
242906	242707
242906	244264
242906	240067
242906	239478
242906	246986
242906	240415
242906	244454
242906	245962
242906	245545
242906	247021
242906	244074
242906	243254
242906	244960
242906	245039
242906	241531
242906	242668
242906	243120
242906	243467
242906	245438
242906	245846
242906	246259
242906	246907
242906	239330
242906	239748
242906	242107
242906	240794
242906	241668
242906	244356
242906	243879
242906	245338
242906	244855
242906	246297
242906	245807
242906	246665
242906	241957
242906	240320
242906	240748
242906	243428
242906	243862
242906	244392
242906	244826
242906	245375
242906	245282
242906	245812
242906	246316
242906	246703
242906	241474
242906	241906
242906	242375
242906	242845
242906	243335
242906	243782
242906	244275
242906	244249
242906	244708
242906	244742
242906	244267
242906	241012
242906	240559
242906	246053
242906	245518
242906	247108
242906	240765
242906	239694
242906	240215
242906	242207
242906	241612
242906	242162
242906	244565
242906	245098
242906	240364
242906	240922
242906	239416
242906	239762
242906	242194
242906	242758
242906	241578
242906	244200
242906	244796
242906	243259
242906	240946
242906	245829
242906	239991
242906	242605
242906	243005
242906	243621
242906	244080
242906	244178
242906	245169
242906	245259
242906	245738
242906	246398
242906	246805
242906	242968
242906	243542
242906	243997
242906	244609
242906	245075
242906	245694
242906	246158
242906	242033
242906	244577
242906	247130
242906	242349
242906	241946
242906	241413
242906	243624
242906	246233
242906	245701
242906	245299
242906	245888
242906	242052
242906	241639
242906	245145
242906	243722
242906	239957
242906	245418
242906	240980
242906	244187
242906	243764
242906	243264
242906	246777
242906	243136
242906	242677
242906	242061
242906	241586
242906	246533
242906	241275
242906	242803
242906	242234
242906	243750
242906	239470
242906	245411
242906	245874
242906	242059
242906	244776
242906	243280
242906	243731
242906	239947
242906	242655
242906	246634
242906	242391
242906	241788
242906	241316
242906	240535
242906	244239
242906	245753
242906	243970
242906	242444
242906	246696
242906	245434
242906	245923
242906	244344
242906	240608
242906	239663
242906	241838
242906	241386
242906	242775
242906	242314
242906	243363
242906	246657
242906	245958
242906	247099
242906	246639
242906	239824
242906	239593
242906	240743
242906	240329
242906	241881
242906	241196
242906	244120
242906	245491
242906	244963
242906	246061
242906	245531
242906	246883
242906	246374
242906	239939
242906	239410
242906	240752
242906	240565
242906	240910
242906	239724
242906	245171
242906	245577
242906	244447
242906	245132
242906	243523
242906	243902
242906	242311
242906	242979
242906	241364
242906	241825
242906	239826
242906	246067
242906	246598
242906	245647
242906	246184
242906	243007
242906	242139
242906	240611
242906	241065
242906	241633
242906	242168
242906	245358
242906	245898
242906	246480
242906	242825
242906	241996
242906	241510
242906	244950
242906	244408
242906	240281
242906	239745
242906	242623
242906	243158
242906	243422
242906	239419
242906	239941
242906	240243
242906	240763
242906	241244
242906	241767
242906	242674
242906	243068
242906	243473
242906	244118
242906	241241
242906	241709
242906	242272
242906	242745
242511	242912
242511	243333
242511	244839
242511	244261
242511	245759
242511	245227
242511	246227
242511	239732
242511	243004
242511	243600
242511	244064
242511	244662
242511	242017
242511	241534
242511	243094
242511	244590
242511	242755
242511	241235
242511	242043
242511	242482
242511	243946
242511	241291
242511	243012
242511	244620
242511	246097
242511	243424
242511	239401
242511	239880
242511	244037
242511	244494
242511	244987
242511	241411
242511	246180
242511	246652
242511	247101
242511	241212
242511	241713
242511	242197
242511	242885
242511	246283
242511	239561
242511	243299
242511	242707
242511	244264
242511	240067
242511	239478
242511	246986
242511	240415
242511	244454
242511	245962
242511	245545
242511	247021
242511	244074
242511	243254
242511	244960
242511	245039
242511	241531
242511	242668
242511	243120
242511	243467
242511	245438
242511	245846
242511	246259
242511	246907
242511	239330
242511	239748
242511	242107
242511	240794
242511	241668
242511	244356
242511	243879
242511	245338
242511	244855
242511	246297
242511	245807
242511	246665
242511	241957
242511	240320
242511	240748
242511	243428
242511	243862
242511	244392
242511	244826
242511	245375
242511	245282
242511	245812
242511	246316
242511	246703
242511	241474
242511	241906
242511	242375
242511	242845
242511	243335
242511	243782
242511	244275
242511	244249
242511	244708
242511	244742
242511	244267
242511	241012
242511	240559
242511	246053
242511	245518
242511	247108
242511	240765
242511	239694
242511	240215
242511	242207
242511	241612
242511	242162
242511	244565
242511	245098
242511	240364
242511	240922
242511	239416
242511	239762
242511	242194
242511	242758
242511	241578
242511	244200
242511	244796
242511	243259
242511	240946
242511	245829
242511	239991
242511	242605
242511	243005
242511	243621
242511	244080
242511	244178
242511	245169
242511	245259
242511	245738
242511	246398
242511	246805
242511	242968
242511	243542
242511	243997
242511	244609
242511	245075
242511	245694
242511	246158
242511	242033
242511	244577
242511	247130
242511	242349
242511	241946
242511	241413
242511	243624
242511	246233
242511	245701
242511	245299
242511	245888
242511	242052
242511	241639
242511	245145
242511	243722
242511	239957
242511	245418
242511	240980
242511	244187
242511	243764
242511	243264
242511	246777
242511	243136
242511	242677
242511	242061
242511	241586
242511	246533
242511	241275
242511	242803
242511	242234
242511	243750
242511	239470
242511	245411
242511	245874
242511	242059
242511	244776
242511	243280
242511	243731
242511	239947
242511	242655
242511	246634
242511	242391
242511	241788
242511	241316
242511	240535
242511	244239
242511	245753
242511	243970
242511	242444
242511	246696
242511	245434
242511	245923
242511	244344
242511	240608
242511	239663
242511	241838
242511	241386
242511	242775
242511	242314
242511	243363
242511	246657
242511	245958
242511	247099
242511	246639
242511	239824
242511	239593
242511	240743
242511	240329
242511	241881
242511	241196
242511	244120
242511	245491
242511	244963
242511	246061
242511	245531
242511	246883
242511	246374
242511	239939
242511	239410
242511	240752
242511	240565
242511	240910
242511	239724
242511	245171
242511	245577
242511	244447
242511	245132
242511	243523
242511	243902
242511	242311
242511	242979
242511	241364
242511	241825
242511	239826
242511	246067
242511	246598
242511	245647
242511	246184
242511	243007
242511	242139
242511	240611
242511	241065
242511	241633
242511	242168
242511	245358
242511	245898
242511	246480
242511	242825
242511	241996
242511	241510
242511	244950
242511	244408
242511	240281
242511	239745
242511	242623
242511	243158
242511	243422
242511	239419
242511	239941
242511	240243
242511	240763
242511	241244
242511	241767
242511	242674
242511	243068
242511	243473
242511	244118
242511	241241
242511	241709
242511	242272
242511	242745
244349	242912
244349	243333
244349	244839
244349	244261
244349	245759
244349	245227
244349	246227
244349	239732
244349	243004
244349	243600
244349	244064
244349	244662
244349	242017
244349	241534
244349	243094
244349	244590
244349	242755
244349	241235
244349	242043
244349	242482
244349	243946
244349	241291
244349	243012
244349	244620
244349	246097
244349	243424
244349	239401
244349	239880
244349	244037
244349	244494
244349	244987
244349	241411
244349	246180
244349	246652
244349	247101
244349	241212
244349	241713
244349	242197
244349	242885
244349	246283
244349	239561
244349	243299
244349	242707
244349	244264
244349	240067
244349	239478
244349	246986
244349	240415
244349	244454
244349	245962
244349	245545
244349	247021
244349	244074
244349	243254
244349	244960
244349	245039
244349	241531
244349	242668
244349	243120
244349	243467
244349	245438
244349	245846
244349	246259
244349	246907
244349	239330
244349	239748
244349	242107
244349	240794
244349	241668
244349	244356
244349	243879
244349	245338
244349	244855
244349	246297
244349	245807
244349	246665
244349	241957
244349	240320
244349	240748
244349	243428
244349	243862
244349	244392
244349	244826
244349	245375
244349	245282
244349	245812
244349	246316
244349	246703
244349	241474
244349	241906
244349	242375
244349	242845
244349	243335
244349	243782
244349	244275
244349	244249
244349	244708
244349	244742
244349	244267
244349	241012
244349	240559
244349	246053
244349	245518
244349	247108
244349	240765
244349	239694
244349	240215
244349	242207
244349	241612
244349	242162
244349	244565
244349	245098
244349	240364
244349	240922
244349	239416
244349	239762
244349	242194
244349	242758
244349	241578
244349	244200
244349	244796
244349	243259
244349	240946
244349	245829
244349	239991
244349	242605
244349	243005
244349	243621
244349	244080
244349	244178
244349	245169
244349	245259
244349	245738
244349	246398
244349	246805
244349	242968
244349	243542
244349	243997
244349	244609
244349	245075
244349	245694
244349	246158
244349	242033
244349	244577
244349	247130
244349	242349
244349	241946
244349	241413
244349	243624
244349	246233
244349	245701
244349	245299
244349	245888
244349	242052
244349	241639
244349	245145
244349	243722
244349	239957
244349	245418
244349	240980
244349	244187
244349	243764
244349	243264
244349	246777
244349	243136
244349	242677
244349	242061
244349	241586
244349	246533
244349	241275
244349	242803
244349	242234
244349	243750
244349	239470
244349	245411
244349	245874
244349	242059
244349	244776
244349	243280
244349	243731
244349	239947
244349	242655
244349	246634
244349	242391
244349	241788
244349	241316
244349	240535
244349	244239
244349	245753
244349	243970
244349	242444
244349	246696
244349	245434
244349	245923
244349	244344
244349	240608
244349	239663
244349	241838
244349	241386
244349	242775
244349	242314
244349	243363
244349	246657
244349	245958
244349	247099
244349	246639
244349	239824
244349	239593
244349	240743
244349	240329
244349	241881
244349	241196
244349	244120
244349	245491
244349	244963
244349	246061
244349	245531
244349	246883
244349	246374
244349	239939
244349	239410
244349	240752
244349	240565
244349	240910
244349	239724
244349	245171
244349	245577
244349	244447
244349	245132
244349	243523
244349	243902
244349	242311
244349	242979
244349	241364
244349	241825
244349	239826
244349	246067
244349	246598
244349	245647
244349	246184
244349	243007
244349	242139
244349	240611
244349	241065
244349	241633
244349	242168
244349	245358
244349	245898
244349	246480
244349	242825
244349	241996
244349	241510
244349	244950
244349	244408
244349	240281
244349	239745
244349	242623
244349	243158
244349	243422
244349	239419
244349	239941
244349	240243
244349	240763
244349	241244
244349	241767
244349	242674
244349	243068
244349	243473
244349	244118
244349	241241
244349	241709
244349	242272
244349	242745
245944	242912
245944	243333
245944	244839
245944	244261
245944	245759
245944	245227
245944	246227
245944	239732
245944	243004
245944	243600
245944	244064
245944	244662
245944	242017
245944	241534
245944	243094
245944	244590
245944	242755
245944	241235
245944	242043
245944	242482
245944	243946
245944	241291
245944	243012
245944	244620
245944	246097
245944	243424
245944	239401
245944	239880
245944	244037
245944	244494
245944	244987
245944	241411
245944	246180
245944	246652
245944	247101
245944	241212
245944	241713
245944	242197
245944	242885
245944	246283
245944	239561
245944	243299
245944	242707
245944	244264
245944	240067
245944	239478
245944	246986
245944	240415
245944	244454
245944	245962
245944	245545
245944	247021
245944	244074
245944	243254
245944	244960
245944	245039
245944	241531
245944	242668
245944	243120
245944	243467
245944	245438
245944	245846
245944	246259
245944	246907
245944	239330
245944	239748
245944	242107
245944	240794
245944	241668
245944	244356
245944	243879
245944	245338
245944	244855
245944	246297
245944	245807
245944	246665
245944	241957
245944	240320
245944	240748
245944	243428
245944	243862
245944	244392
245944	244826
245944	245375
245944	245282
245944	245812
245944	246316
245944	246703
245944	241474
245944	241906
245944	242375
245944	242845
245944	243335
245944	243782
245944	244275
245944	244249
245944	244708
245944	244742
245944	244267
245944	241012
245944	240559
245944	246053
245944	245518
245944	247108
245944	240765
245944	239694
245944	240215
245944	242207
245944	241612
245944	242162
245944	244565
245944	245098
245944	240364
245944	240922
245944	239416
245944	239762
245944	242194
245944	242758
245944	241578
245944	244200
245944	244796
245944	243259
245944	240946
245944	245829
245944	239991
245944	242605
245944	243005
245944	243621
245944	244080
245944	244178
245944	245169
245944	245259
245944	245738
245944	246398
245944	246805
